fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;teme;votara_milei;votara_massa;ballotage_votara;P14;P15;general_voto;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;IMAGEN_MASSA;IMAGEN_VILLARRUEL;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_CFK
2023-11-19;IVR;Caba;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;0.994415194355708;0.929815957915307;1.00153856484205;0.931246540057732;1.08834275989641;1.01351542955042;0.965362198393827;0.978409483176853;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;1.0061214290132;0.940761731726305;1.00153856484205;0.942209154651485;1.45204051898392;1.36812586991154;0.965362198393827;1.32073699745727;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Algo negativo;Algo negativo;Muy negativo;Muy negativo;Algo negativo;Que gane Sergio Massa;Podría llegar a votarlo;Podría llegar a votarlo;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;1.0061214290132;0.940761731726305;1.00153856484205;0.942209154651485;1.45204051898392;1.36812586991154;0.965362198393827;1.32073699745727;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;No sabe/No tiene opinión formada;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;1.0061214290132;0.940761731726305;1.00153856484205;0.942209154651485;1.08834275989641;1.02544651177306;0.965362198393827;0.989927298940523;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.21386734889247;1.799043109528;1.33236398167393;2.39698024061378;1.01894833299725;2.44239902040076;0.938351259410849;2.29182819677687;0.994415194355708;2.27902878172777;1.00153856484205;2.28253521528535;1.08834275989641;2.48418067576441;0.965362198393827;2.39813411836339;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;0.782655680433316;0.795315984059925;0.994776393869599;0.791161566609984;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.33236398167393;0.406069752427853;1.00354176963286;0.407507957945825;1.02151472734302;0.41627538055114;1.0061214290132;0.418823580743126;1.00153856484205;0.419467967979479;1.08834275989641;0.456524925958925;0.994776393869599;0.454140219557006;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;0.994415194355708;0.929815957915307;1.00153856484205;0.931246540057732;1.08834275989641;1.01351542955042;0.965362198393827;0.978409483176853;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Juan Schiaretti de  Hacemos por nuestro país;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;1.0061214290132;1.02655905919267;1.00153856484205;1.02813848686943;0.954383835672466;0.981238752700933;0.994776393869599;0.976113147936938;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;No sabe // Está indeciso;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.33236398167393;0.406069752427853;1.00354176963286;0.407507957945825;1.02151472734302;0.41627538055114;1.0061214290132;0.418823580743126;1.00153856484205;0.419467967979479;1.08834275989641;0.456524925958925;0.994776393869599;0.454140219557006;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.33236398167393;0.406069752427853;1.00354176963286;0.407507957945825;1.02151472734302;0.41627538055114;1.0061214290132;0.418823580743126;1.00153856484205;0.419467967979479;1.08834275989641;0.456524925958925;0.994776393869599;0.454140219557006;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;1.0061214290132;1.02655905919267;1.00153856484205;1.02813848686943;0.782655680433316;0.804678427020475;0.994776393869599;0.800475103856089;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.33236398167393;0.898322853698625;1.01894833299725;0.915344574269546;1.02151472734302;0.935037963209868;1.0061214290132;0.940761731726305;1.00153856484205;0.942209154651485;1.08834275989641;1.02544651177306;0.965362198393827;0.989927298940523;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;No sabe // Está indeciso;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.33236398167393;0.406069752427853;1.00354176963286;0.407507957945825;1.02151472734302;0.41627538055114;1.0061214290132;0.418823580743126;1.00153856484205;0.419467967979479;1.08834275989641;0.456524925958925;0.994776393869599;0.454140219557006;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;1.0061214290132;1.02655905919267;1.00153856484205;1.02813848686943;1.08834275989641;1.1189670783552;0.994776393869599;1.11312203506498;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.33236398167393;0.406069752427853;1.00354176963286;0.407507957945825;1.02151472734302;0.41627538055114;1.0061214290132;0.418823580743126;1.00153856484205;0.419467967979479;1.08834275989641;0.456524925958925;0.994776393869599;0.454140219557006;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;1.48207554241363;1.21386734889247;1.799043109528;1.33236398167393;2.39698024061378;1.01894833299725;2.44239902040076;0.938351259410849;2.29182819677687;1.0061214290132;2.30585746039389;1.00153856484205;2.30940517161323;0.782655680433316;1.80746907598517;0.965362198393827;1.74486232072191;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;1.0061214290132;1.02655905919267;1.00153856484205;1.02813848686943;1.08834275989641;1.1189670783552;0.994776393869599;1.11312203506498;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Caba;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.33236398167393;1.08350930723069;1.00354176963286;1.08734684759196;0.938351259410849;1.02031328385433;0.994415194355708;1.01461503246771;1.00153856484205;1.01617608348489;1.08834275989641;1.10594788324066;0.994776393869599;1.10017084709786;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
